,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
126,63,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Thomisidae sp. (juv)_juveniles,adults,juveniles,0.000940509,0.010942955,invertebrate,invertebrate,walking,walking,predacious,species,family+
127,63,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Thomisidae sp. (juv)_juveniles,adults,juveniles,0.000940509,0.010942955,invertebrate,invertebrate,walking,walking,predacious,species,family+
128,64,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Lycosidae sp. (juv)_juveniles,adults,juveniles,0.000940509,0.015682465,invertebrate,invertebrate,walking,walking,predacious,species,family+
129,64,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Lycosidae sp. (juv)_juveniles,adults,juveniles,0.000940509,0.015682465,invertebrate,invertebrate,walking,walking,predacious,species,family+
130,65,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Zora spinimana (juv)_juveniles,adults,juveniles,0.000940509,0.00256692,invertebrate,invertebrate,walking,walking,predacious,species,species
131,65,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Zora spinimana (juv)_juveniles,adults,juveniles,0.000940509,0.00256692,invertebrate,invertebrate,walking,walking,predacious,species,species
132,66,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Xysticus erraticus_adults,adults,adults,0.000940509,0.041920982,invertebrate,invertebrate,walking,walking,predacious,species,species
133,66,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Xysticus erraticus_adults,adults,adults,0.000940509,0.041920982,invertebrate,invertebrate,walking,walking,predacious,species,species
134,67,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Pachygnatha degeeri_adults,adults,adults,0.000940509,0.004607536,invertebrate,invertebrate,walking,walking,predacious,species,species
135,67,SEW03,terrestrial belowground,Gongylidiellum latebricola_adults,Pachygnatha degeeri_adults,adults,adults,0.000940509,0.004607536,invertebrate,invertebrate,walking,walking,predacious,species,species
136,68,SEW03,terrestrial belowground,Leptacinus sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.00045783,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
137,68,SEW03,terrestrial belowground,Leptacinus sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.00045783,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
138,69,SEW03,terrestrial belowground,Linyphiidae (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000519895,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
139,69,SEW03,terrestrial belowground,Linyphiidae (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000519895,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
140,70,SEW03,terrestrial belowground,Linyphiidae cf Erigoniinae (juv) {m}_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000220271,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
141,70,SEW03,terrestrial belowground,Linyphiidae cf Erigoniinae (juv) {m}_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000220271,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
142,71,SEW03,terrestrial belowground,Lithobius sp1 {s}_adults,Gongylidiellum latebricola_adults,adults,adults,4.11e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
143,71,SEW03,terrestrial belowground,Lithobius sp1 {s}_adults,Gongylidiellum latebricola_adults,adults,adults,4.11e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
144,72,SEW03,terrestrial belowground,Lysigamasus vagabundus_adults,Gongylidiellum latebricola_adults,adults,adults,5.29e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
145,72,SEW03,terrestrial belowground,Lysigamasus vagabundus_adults,Gongylidiellum latebricola_adults,adults,adults,5.29e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
146,73,SEW03,terrestrial belowground,Maro minutus_adults,Gongylidiellum latebricola_adults,adults,adults,0.000319337,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
147,73,SEW03,terrestrial belowground,Maro minutus_adults,Gongylidiellum latebricola_adults,adults,adults,0.000319337,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
148,74,SEW03,terrestrial belowground,Megalothorax minimus_adults,Gongylidiellum latebricola_adults,adults,adults,1.52e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
149,74,SEW03,terrestrial belowground,Megalothorax minimus_adults,Gongylidiellum latebricola_adults,adults,adults,1.52e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
150,75,SEW03,terrestrial belowground,Mesaphorura macrochaeta_adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
151,75,SEW03,terrestrial belowground,Mesaphorura macrochaeta_adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
152,76,SEW03,terrestrial belowground,Mesaphorura sp._adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
153,76,SEW03,terrestrial belowground,Mesaphorura sp._adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
154,77,SEW03,terrestrial belowground,Mesaphorura sylvatica_adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
155,77,SEW03,terrestrial belowground,Mesaphorura sylvatica_adults,Gongylidiellum latebricola_adults,adults,adults,1.46e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
156,78,SEW03,terrestrial belowground,Nitidulidae sp._adults,Gongylidiellum latebricola_adults,adults,adults,0.000827099,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
157,78,SEW03,terrestrial belowground,Nitidulidae sp._adults,Gongylidiellum latebricola_adults,adults,adults,0.000827099,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
158,79,SEW03,terrestrial belowground,Pergamasinae (juv) {s}_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.87e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
159,79,SEW03,terrestrial belowground,Pergamasinae (juv) {s}_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.87e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
160,80,SEW03,terrestrial belowground,Pseudoparasitus placentulus_adults,Gongylidiellum latebricola_adults,adults,adults,5.37e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
161,80,SEW03,terrestrial belowground,Pseudoparasitus placentulus_adults,Gongylidiellum latebricola_adults,adults,adults,5.37e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
162,81,SEW03,terrestrial belowground,Pseudoparasitus placentulus (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,2.22e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
163,81,SEW03,terrestrial belowground,Pseudoparasitus placentulus (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,2.22e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
164,82,SEW03,terrestrial belowground,Rhodacarellus cf kreuzi (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.25e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
165,82,SEW03,terrestrial belowground,Rhodacarellus cf kreuzi (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.25e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
166,83,SEW03,terrestrial belowground,Stilicus sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000442552,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
167,83,SEW03,terrestrial belowground,Stilicus sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000442552,0.000940509,invertebrate,invertebrate,walking,walking,predacious,genus,species
168,84,SEW03,terrestrial belowground,Tenebrionidae sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000744338,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
169,84,SEW03,terrestrial belowground,Tenebrionidae sp. (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,0.000744338,0.000940509,invertebrate,invertebrate,walking,walking,predacious,family+,species
170,85,SEW03,terrestrial belowground,Tomocerus flavescens_adults,Gongylidiellum latebricola_adults,adults,adults,0.000281974,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
171,85,SEW03,terrestrial belowground,Tomocerus flavescens_adults,Gongylidiellum latebricola_adults,adults,adults,0.000281974,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
172,86,SEW03,terrestrial belowground,Veigaia cerva_adults,Gongylidiellum latebricola_adults,adults,adults,8.03e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
173,86,SEW03,terrestrial belowground,Veigaia cerva_adults,Gongylidiellum latebricola_adults,adults,adults,8.03e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
174,87,SEW03,terrestrial belowground,Veigaia cerva (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,3.3e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
175,87,SEW03,terrestrial belowground,Veigaia cerva (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,3.3e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
176,88,SEW03,terrestrial belowground,Veigaia nemorensis_adults,Gongylidiellum latebricola_adults,adults,adults,4.83e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
177,88,SEW03,terrestrial belowground,Veigaia nemorensis_adults,Gongylidiellum latebricola_adults,adults,adults,4.83e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
178,89,SEW03,terrestrial belowground,Veigaia nemorensis (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.79e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
179,89,SEW03,terrestrial belowground,Veigaia nemorensis (juv)_juveniles,Gongylidiellum latebricola_adults,juveniles,adults,1.79e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
180,90,SEW03,terrestrial belowground,Vulgarogamasus kraepelini_adults,Gongylidiellum latebricola_adults,adults,adults,0.000101723,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
181,90,SEW03,terrestrial belowground,Vulgarogamasus kraepelini_adults,Gongylidiellum latebricola_adults,adults,adults,0.000101723,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
182,91,SEW03,terrestrial belowground,Zercon cf gurensis_adults,Gongylidiellum latebricola_adults,adults,adults,1.22e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
183,91,SEW03,terrestrial belowground,Zercon cf gurensis_adults,Gongylidiellum latebricola_adults,adults,adults,1.22e-05,0.000940509,invertebrate,invertebrate,walking,walking,predacious,species,species
184,92,SEW18,terrestrial belowground,Atheta sp. (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000175231,0.000905469,invertebrate,invertebrate,walking,walking,predacious,genus,species
185,92,SEW18,terrestrial belowground,Atheta sp. (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000175231,0.000905469,invertebrate,invertebrate,walking,walking,predacious,genus,species
186,93,SEW18,terrestrial belowground,Dalopius marginatus (juv) {m}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000184087,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
187,93,SEW18,terrestrial belowground,Dalopius marginatus (juv) {m}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000184087,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
188,94,SEW18,terrestrial belowground,Linyphiidae cf Erigoniinae (juv) {m}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000220271,0.000905469,invertebrate,invertebrate,walking,walking,predacious,family+,species
189,94,SEW18,terrestrial belowground,Linyphiidae cf Erigoniinae (juv) {m}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,0.000220271,0.000905469,invertebrate,invertebrate,walking,walking,predacious,family+,species
190,95,SEW18,terrestrial belowground,Lysigamasus vagabundus_adults,Pelecopsis radicicola_adults,adults,adults,5.29e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
191,95,SEW18,terrestrial belowground,Lysigamasus vagabundus_adults,Pelecopsis radicicola_adults,adults,adults,5.29e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
192,96,SEW18,terrestrial belowground,Megalothorax minimus_adults,Pelecopsis radicicola_adults,adults,adults,1.52e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
193,96,SEW18,terrestrial belowground,Megalothorax minimus_adults,Pelecopsis radicicola_adults,adults,adults,1.52e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
194,97,SEW18,terrestrial belowground,Mesaphorura macrochaeta_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
195,97,SEW18,terrestrial belowground,Mesaphorura macrochaeta_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
196,98,SEW18,terrestrial belowground,Mesaphorura sp._adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
197,98,SEW18,terrestrial belowground,Mesaphorura sp._adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
198,99,SEW18,terrestrial belowground,Mesaphorura sylvatica_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
199,99,SEW18,terrestrial belowground,Mesaphorura sylvatica_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
200,100,SEW18,terrestrial belowground,Pachylaelaps longisetosus_adults,Pelecopsis radicicola_adults,adults,adults,6.06e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
201,100,SEW18,terrestrial belowground,Pachylaelaps longisetosus_adults,Pelecopsis radicicola_adults,adults,adults,6.06e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
202,101,SEW18,terrestrial belowground,Paratullbergia callipygos_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
203,101,SEW18,terrestrial belowground,Paratullbergia callipygos_adults,Pelecopsis radicicola_adults,adults,adults,1.46e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
204,102,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lithobius sp._adults,adults,adults,0.000905469,0.00359344,invertebrate,invertebrate,walking,walking,predacious,species,genus
205,102,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lithobius sp._adults,adults,adults,0.000905469,0.00359344,invertebrate,invertebrate,walking,walking,predacious,species,genus
206,103,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Schendyla nemorensis_adults,adults,adults,0.000905469,0.005111424,invertebrate,invertebrate,walking,walking,predacious,species,species
207,103,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Schendyla nemorensis_adults,adults,adults,0.000905469,0.005111424,invertebrate,invertebrate,walking,walking,predacious,species,species
208,104,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Geostiba circellaris_adults,adults,adults,0.000905469,0.001056938,invertebrate,invertebrate,walking,walking,predacious,species,species
209,104,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Geostiba circellaris_adults,adults,adults,0.000905469,0.001056938,invertebrate,invertebrate,walking,walking,predacious,species,species
210,105,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Othius subuliformis_adults,adults,adults,0.000905469,0.003693547,invertebrate,invertebrate,walking,walking,predacious,species,species
211,105,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Othius subuliformis_adults,adults,adults,0.000905469,0.003693547,invertebrate,invertebrate,walking,walking,predacious,species,species
212,106,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Othius sp. (juv) {m}_juveniles,adults,juveniles,0.000905469,0.002792224,invertebrate,invertebrate,walking,walking,predacious,species,genus
213,106,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Othius sp. (juv) {m}_juveniles,adults,juveniles,0.000905469,0.002792224,invertebrate,invertebrate,walking,walking,predacious,species,genus
214,107,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Xantholininae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.00144613,invertebrate,invertebrate,walking,walking,predacious,species,family+
215,107,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Xantholininae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.00144613,invertebrate,invertebrate,walking,walking,predacious,species,family+
216,108,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Microneta viaria_adults,adults,adults,0.000905469,0.001863227,invertebrate,invertebrate,walking,walking,predacious,species,species
217,108,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Microneta viaria_adults,adults,adults,0.000905469,0.001863227,invertebrate,invertebrate,walking,walking,predacious,species,species
218,109,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Robertus lividus_adults,adults,adults,0.000905469,0.008396656,invertebrate,invertebrate,walking,walking,predacious,species,species
219,109,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Robertus lividus_adults,adults,adults,0.000905469,0.008396656,invertebrate,invertebrate,walking,walking,predacious,species,species
220,110,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Tapinocyba insecta_adults,adults,adults,0.000905469,0.001163738,invertebrate,invertebrate,walking,walking,predacious,species,species
221,110,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Tapinocyba insecta_adults,adults,adults,0.000905469,0.001163738,invertebrate,invertebrate,walking,walking,predacious,species,species
222,111,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Trochosa sp. (juv)_juveniles,adults,juveniles,0.000905469,0.023372445,invertebrate,invertebrate,walking,walking,predacious,species,genus
223,111,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Trochosa sp. (juv)_juveniles,adults,juveniles,0.000905469,0.023372445,invertebrate,invertebrate,walking,walking,predacious,species,genus
224,112,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euryopis flavomaculata_adults,adults,adults,0.000905469,0.006459925,invertebrate,invertebrate,walking,walking,predacious,species,species
225,112,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euryopis flavomaculata_adults,adults,adults,0.000905469,0.006459925,invertebrate,invertebrate,walking,walking,predacious,species,species
226,113,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Microlestes sp._adults,adults,adults,0.000905469,0.003054276,invertebrate,invertebrate,walking,walking,predacious,species,genus
227,113,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Microlestes sp._adults,adults,adults,0.000905469,0.003054276,invertebrate,invertebrate,walking,walking,predacious,species,genus
228,114,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Conosoma testaceum_adults,adults,adults,0.000905469,0.001056938,invertebrate,invertebrate,walking,walking,predacious,species,species
229,114,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Conosoma testaceum_adults,adults,adults,0.000905469,0.001056938,invertebrate,invertebrate,walking,walking,predacious,species,species
230,115,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Olophrum piceum_adults,adults,adults,0.000905469,0.003846051,invertebrate,invertebrate,walking,walking,predacious,species,species
231,115,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Olophrum piceum_adults,adults,adults,0.000905469,0.003846051,invertebrate,invertebrate,walking,walking,predacious,species,species
232,116,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Stenus clavicornis_adults,adults,adults,0.000905469,0.002694589,invertebrate,invertebrate,walking,walking,predacious,species,species
233,116,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Stenus clavicornis_adults,adults,adults,0.000905469,0.002694589,invertebrate,invertebrate,walking,walking,predacious,species,species
234,117,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Stenus humilis_adults,adults,adults,0.000905469,0.000938929,invertebrate,invertebrate,walking,walking,predacious,species,species
235,117,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Stenus humilis_adults,adults,adults,0.000905469,0.000938929,invertebrate,invertebrate,walking,walking,predacious,species,species
236,118,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Clubionidae (juv)_juveniles,adults,juveniles,0.000905469,0.003435355,invertebrate,invertebrate,walking,walking,predacious,species,family+
237,118,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Clubionidae (juv)_juveniles,adults,juveniles,0.000905469,0.003435355,invertebrate,invertebrate,walking,walking,predacious,species,family+
238,119,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lithobius curtipes {l}_adults,adults,adults,0.000905469,0.002886338,invertebrate,invertebrate,walking,walking,predacious,species,species
239,119,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lithobius curtipes {l}_adults,adults,adults,0.000905469,0.002886338,invertebrate,invertebrate,walking,walking,predacious,species,species
240,120,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Staphylinidae spec_adults,adults,adults,0.000905469,0.004003596,invertebrate,invertebrate,walking,walking,predacious,species,family+
241,120,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Staphylinidae spec_adults,adults,adults,0.000905469,0.004003596,invertebrate,invertebrate,walking,walking,predacious,species,family+
242,121,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Geophilomorpha sp._adults,adults,adults,0.000905469,0.006669259,invertebrate,invertebrate,walking,walking,predacious,species,family+
243,121,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Geophilomorpha sp._adults,adults,adults,0.000905469,0.006669259,invertebrate,invertebrate,walking,walking,predacious,species,family+
244,122,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euophrys frontalis_adults,adults,adults,0.000905469,0.00313298,invertebrate,invertebrate,walking,walking,predacious,species,species
245,122,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euophrys frontalis_adults,adults,adults,0.000905469,0.00313298,invertebrate,invertebrate,walking,walking,predacious,species,species
246,123,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Theridiidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.003831577,invertebrate,invertebrate,walking,walking,predacious,species,family+
247,123,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Theridiidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.003831577,invertebrate,invertebrate,walking,walking,predacious,species,family+
248,124,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Salticidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.001820737,invertebrate,invertebrate,walking,walking,predacious,species,family+
249,124,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Salticidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.001820737,invertebrate,invertebrate,walking,walking,predacious,species,family+
250,125,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Pocadicnemis juncea_adults,adults,adults,0.000905469,0.00109047,invertebrate,invertebrate,walking,walking,predacious,species,species
251,125,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Pocadicnemis juncea_adults,adults,adults,0.000905469,0.00109047,invertebrate,invertebrate,walking,walking,predacious,species,species
252,126,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lycosidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.015682465,invertebrate,invertebrate,walking,walking,predacious,species,family+
253,126,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Lycosidae sp. (juv)_juveniles,adults,juveniles,0.000905469,0.015682465,invertebrate,invertebrate,walking,walking,predacious,species,family+
254,127,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euophrys herbigrada_adults,adults,adults,0.000905469,0.004108892,invertebrate,invertebrate,walking,walking,predacious,species,species
255,127,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Euophrys herbigrada_adults,adults,adults,0.000905469,0.004108892,invertebrate,invertebrate,walking,walking,predacious,species,species
256,128,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Zora spinimana (juv)_juveniles,adults,juveniles,0.000905469,0.00256692,invertebrate,invertebrate,walking,walking,predacious,species,species
257,128,SEW18,terrestrial belowground,Pelecopsis radicicola_adults,Zora spinimana (juv)_juveniles,adults,juveniles,0.000905469,0.00256692,invertebrate,invertebrate,walking,walking,predacious,species,species
258,129,SEW18,terrestrial belowground,Pergamasinae (juv) {s}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,1.87e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,family+,species
259,129,SEW18,terrestrial belowground,Pergamasinae (juv) {s}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,1.87e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,family+,species
260,130,SEW18,terrestrial belowground,Pergamasus sp. (juv) {s}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,5.64e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,genus,species
261,130,SEW18,terrestrial belowground,Pergamasus sp. (juv) {s}_juveniles,Pelecopsis radicicola_adults,juveniles,adults,5.64e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,genus,species
262,131,SEW18,terrestrial belowground,Trachytes aegrota_adults,Pelecopsis radicicola_adults,adults,adults,3.7e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
263,131,SEW18,terrestrial belowground,Trachytes aegrota_adults,Pelecopsis radicicola_adults,adults,adults,3.7e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
264,132,SEW18,terrestrial belowground,Urodiaspis tecta_adults,Pelecopsis radicicola_adults,adults,adults,4.98e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
265,132,SEW18,terrestrial belowground,Urodiaspis tecta_adults,Pelecopsis radicicola_adults,adults,adults,4.98e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
266,133,SEW18,terrestrial belowground,Urodiaspis tecta (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,2.28e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
267,133,SEW18,terrestrial belowground,Urodiaspis tecta (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,2.28e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
268,134,SEW18,terrestrial belowground,Veigaia nemorensis_adults,Pelecopsis radicicola_adults,adults,adults,4.83e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
269,134,SEW18,terrestrial belowground,Veigaia nemorensis_adults,Pelecopsis radicicola_adults,adults,adults,4.83e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
270,135,SEW18,terrestrial belowground,Veigaia nemorensis (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,1.79e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
271,135,SEW18,terrestrial belowground,Veigaia nemorensis (juv)_juveniles,Pelecopsis radicicola_adults,juveniles,adults,1.79e-05,0.000905469,invertebrate,invertebrate,walking,walking,predacious,species,species
